Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count,text_presence,lang,recognized_text
40,Md0LHGVgFIY,Easy German,"Berlin, What Are You Doing Today? | Easy German 390","['language', 'german lesson', 'teacher', 'learn', 'native', 'native speaker', 'languages', 'street', 'street interview', 'interviews', 'education', 'teachers', 'student', 'free', 'tutorials', 'language learning', 'german', 'german language', 'germany', 'deutsch', 'deutsch lernen', 'deutsch video', 'deutsch interview', 'deutsch unterricht', 'deutsche sprache', 'german native speaker', 'learn german', 'easy german', 'easy languages', 'deutschland', 'german with subtitles']",2021-02-28T18:00:04Z,1062692,26000.0,923.0,,PT11M38S,hd,https://i.ytimg.com/vi/Md0LHGVgFIY/hqdefault.jpg,284.4093933105469,0.2436706572771072,0.3431580662727356,1.0,1,['en'],"['what', 'you', 'are', 'doing', 'todayz', 'easy', 'german', 'gaens', 'catime', 'ponree', 'cice']"
41,2-PnDtiPssg,Wilde Tierwelt,Wenn Haustiere sterben | Information für Kinder | Anna und die Haustiere | Spezial,"['Haustiere Anna', 'Haustiere sterben', 'Tierreporterin Anna', 'Kinderdoku', 'Australian Shepherd', 'Tierärztin', 'Tiere Einschläfern', 'Trauer', 'Info für Kinder', 'Tierinfo für Kinder', 'Haustier stirbt', 'Tiersendung', 'Abschied Haustier', 'Anna und die Haustiere']",2021-04-24T08:30:00Z,1587004,12667.0,0.0,,PT14M7S,hd,https://i.ytimg.com/vi/2-PnDtiPssg/hqdefault.jpg,165.6898651123047,0.1895228326320648,0.3106400370597839,1.0,1,['de'],"['anna', 'und', 'die', 'haustiere']"
42,vi8WrnpEq_I,CHECKER WELT,Der Schmerz-Check | Reportage für Kinder | Checker Julian,"['checker julian', 'reporter julian', 'schmerz-check', 'Zahnarztbesuch', 'Zahnbehandlung', 'inneren Schmerzen', 'Liebeskummer', 'Herzschmerz', 'kinder-info', 'kinder-doku', 'schmerz checker julian', 'info für kinder', 'Zahnschmerzen', 'Bauchschmerzen', 'Kopfschmerzen']",2021-01-23T19:00:18Z,1487366,6641.0,0.0,,PT24M30S,hd,https://i.ytimg.com/vi/vi8WrnpEq_I/hqdefault.jpg,1.7710211277008057,0.2622764706611633,0.4368356168270111,0.0,1,['de'],"['checker', 'julian']"
43,Z0X95l0bHa4,Dinge Erklärt – Kurzgesagt,Das tödlichste Virus der Welt,"['tollwut', 'virus']",2022-07-24T15:00:21Z,2449001,76792.0,3727.0,,PT11M20S,hd,https://i.ytimg.com/vi/Z0X95l0bHa4/hqdefault.jpg,33.17091751098633,0.6241770386695862,0.2740480899810791,0.0,1,['de'],"['lyssa', 'virus']"
44,lNdgT6VCuu0,Cogito,Buddhism Explained,"['What is Buddhism', 'what buddhism', 'buddhism simplified', 'explain buddhism', 'Buddhism 101', 'understand buddhism', 'buddhism essay', 'what do Buddhists believe', 'Buddhism explained', 'is buddhism a religion', 'buddhism for beginners', 'who was the buddha', 'buddhism (religion)', 'who was the buddha and what did he teach', 'buddhism help', 'cogito', 'buddhism documentary', 'what is the difference between theravada and mahayana buddhism', 'buddhism', 'hinduism', 'zoroastrianism', 'what do buddhists believe']",2021-05-04T14:01:10Z,1843771,56356.0,5455.0,,PT19M53S,hd,https://i.ytimg.com/vi/lNdgT6VCuu0/hqdefault.jpg,288.1998291015625,0.4973019659519195,0.3311940431594848,0.0,1,['en'],['buddhism']
45,ZfQK7tOXpLg,Motivation QuoteShala,Finish NCERT in 1 Day 😱 Topper’s 1 Secret Page Technique #studytips #examtips,"['finish ncert in 1 day', 'topper’s 1 secret page technique', 'study tips', 'exam tips', 'motivation quoteshala', 'quotewale bhaiya', 'kahaaniwale bhaiya', 'how to finish syllabus fast', 'syllabus jaldi kaise khatam kare', 'exam hall tips', 'student motivation', 'motivational story', 'school motivational story', 'backbencher vs teacher', 'study tips for students', 'topper tips', 'hoe to study fast', 'jaldi kaise padhe', 'zyada kese padhe', 'class 10', 'exam hall', 'motivational shorts', 'best motivational video']",2024-12-22T14:14:09Z,577447,42039.0,108.0,,PT44S,hd,https://i.ytimg.com/vi/ZfQK7tOXpLg/hqdefault.jpg,215.8497467041016,0.4120111167430877,0.1903289407491684,0.0,1,['en'],"['complete', 'ncert', 'day', 'in', 'in']"
46,VhVv2I__I9I,Wilde Tierwelt,Pomeranian | Information für Kinder | Anna und die Haustiere,"['Anna und die Haustiere', 'ganze folge', 'Kinderinfo', 'Zwergspitz', 'Wachhund', 'Modehund', 'Tricks', 'Hunderasse', 'züchten', 'Kindersendung', 'Kinder-Info', 'Tiersendung', 'tier-Info', 'Haustier', 'lernen', 'wissen']",2020-06-06T08:15:00Z,4588057,29641.0,0.0,,PT13M,hd,https://i.ytimg.com/vi/VhVv2I__I9I/hqdefault.jpg,281.1849365234375,0.2756843864917755,0.4231622219085693,1.0,1,['de'],"['anna', 'und', 'die', 'haustiere']"
47,agij_IxGjCI,DW Documentary,documenta 14 - learning from Athens | DW Documentary,"['documenta', 'art', 'modern art', 'athens', 'culture', 'greece', 'kassel', 'learning from athens', 'documenta 14', 'adam szymczyk', 'germany', 'dw', 'deutsche welle', 'documentary']",2017-04-08T13:44:23Z,49300,415.0,10.0,,PT42M25S,hd,https://i.ytimg.com/vi/agij_IxGjCI/hqdefault.jpg,224.318588256836,0.3963365256786346,0.5072282552719116,0.0,1,['en'],['dw']
48,qDrgJz9V2Yk,Easy German,German Sentence Structure Explained in 10 Minutes | Easy German 284,"['language', 'language school', 'school', 'german lesson', 'lesson', 'teacher', 'learn', 'native', 'native speaker', 'languages', 'street', 'street interview', 'interviews', 'education', 'teachers', 'student', 'free', 'tutorial', 'tutorials', 'language learning', 'german', 'german language', 'germany', 'deutsch', 'deutsch lernen', 'deutsch video', 'deutsch interview', 'deutsch unterricht', 'deutsche sprache', 'german native speaker', 'learn german', 'easy german', 'easy languages', 'deutschland', 'german with subtitles']",2019-02-17T18:00:06Z,308981,7996.0,252.0,,PT10M21S,hd,https://i.ytimg.com/vi/qDrgJz9V2Yk/hqdefault.jpg,285.8586730957031,0.2710622549057007,0.3980041444301605,1.0,1,['en'],"['german', 'sentence', 'structure', 'easy', 'german', 'grees', 'ceaaimo', 'paonree', 'ciace']"
49,FOJAB7zz5G4,Terra X plus,So starben die Neandertaler aus | Terra X plus,"['ZDF', 'Terra X', 'Terra X statt Schule', 'TxS', 'Bildung', 'Schule', 'Schulfernsehen', 'TV', 'Wissen', 'Terra X plus', 'Terra X+', 'plus', 'Neandertaler', 'Eiszeit', 'Warmphase', 'Kaltphase', 'Tundra', 'Taiga', 'Geologie', 'Klima', 'Klimaforscher', 'Klimaarchiv', 'Klimaphase', 'Bohrkern', 'Pollenanalyse', 'Homo sapiens', 'Solidargemeinschaft', 'Einzelgänger', 'Seesediment', 'Sedimentschichten', 'Wurfspeer', 'Fortpflanzung', 'Anpassung']",2021-06-30T13:00:05Z,153708,3063.0,485.0,,PT5M31S,hd,https://i.ytimg.com/vi/FOJAB7zz5G4/hqdefault.jpg,342.515625,0.3758032321929931,0.3557389080524444,0.0,1,"['de', 'fr']","['neandertaler', '2de', 'ratsel', 'teerrs']"
